Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2003,36,1,598,"H2","93",1,,,1705,0
2003,36,2,598,"H2","93",1,,,9123,0
2003,36,1,608,"H2","93",1,,,88527,0
2003,36,2,608,"H2","93",1,,,65953,0
2003,36,1,620,"H2","93",1,,,8202,0
2003,36,2,620,"H2","93",1,,,6516,0
2003,36,2,626,"H2","93",1,,,150299,0
2003,36,1,643,"H2","93",1,,,46554,0
2003,36,2,643,"H2","93",1,,,4072,0
2003,36,1,682,"H2","93",1,,,71563,0
2003,36,1,699,"H2","93",1,,,123186,0
2003,36,2,699,"H2","93",1,,,108116,0
2003,36,1,702,"H2","93",1,,,261707,0
2003,36,2,702,"H2","93",1,,,386636,0
2003,36,1,704,"H2","93",1,,,28867,0
2003,36,2,704,"H2","93",1,,,8546,0
2003,36,1,710,"H2","93",1,,,510413,0
2003,36,2,710,"H2","93",1,,,174477,0
2003,36,1,724,"H2","93",1,,,1078426,0
2003,36,2,724,"H2","93",1,,,37,0
2003,36,1,752,"H2","93",1,,,22329619,0
2003,36,2,752,"H2","93",1,,,12950,0
2003,36,1,757,"H2","93",1,,,156968,0
2003,36,2,757,"H2","93",1,,,5149,0
2003,36,1,764,"H2","93",1,,,20071,0
2003,36,2,764,"H2","93",1,,,208940,0
2003,36,2,784,"H2","93",1,,,269106,0
2003,36,1,792,"H2","93",1,,,34761,0
2003,36,1,818,"H2","93",1,,,897,0
2003,36,2,818,"H2","93",1,,,4887,0
2003,36,1,826,"H2","93",1,,,7474655,0
2003,36,2,826,"H2","93",1,,,1007101,0
2003,36,1,839,"H2","93",1,,,10690614,0
2003,36,1,842,"H2","93",1,,,131140769,0
2003,36,2,842,"H2","93",1,,,7636357,0
2003,36,1,891,"H2","93",1,,,718666,0
2003,36,2,891,"H2","93",1,,,2189,0
2003,36,1,899,"H2","93",1,,,522,0
2003,36,2,899,"H2","93",1,,,56508,0
2003,40,1,0,"H2","93",1,,,53381171,0
2003,40,2,0,"H2","93",1,,,157742370,0
2003,40,1,20,"H2","93",1,,,150863,0
2003,40,2,20,"H2","93",1,,,56940,0
2003,40,2,31,"H2","93",1,,,10860,0
2003,40,2,32,"H2","93",1,,,162382,0
2003,40,1,36,"H2","93",1,,,4606,0
2003,40,2,36,"H2","93",1,,,1822727,0
2003,40,2,50,"H2","93",1,,,117461,0
2003,40,2,52,"H2","93",1,,,23194,0
2003,40,1,56,"H2","93",1,,,1844042,0
2003,40,2,56,"H2","93",1,,,1366715,0
2003,40,1,70,"H2","93",1,,,689393,0
2003,40,2,70,"H2","93",1,,,364916,0
2003,40,1,76,"H2","93",1,,,730163,0
2003,40,2,76,"H2","93",1,,,141524,0
2003,40,2,84,"H2","93",1,,,9181,0
2003,40,2,100,"H2","93",1,,,2050880,0
2003,40,2,112,"H2","93",1,,,28162,0
2003,40,2,116,"H2","93",1,,,27355,0
2003,40,1,124,"H2","93",1,,,84777,0
2003,40,2,124,"H2","93",1,,,226002,0
2003,40,2,152,"H2","93",1,,,30928,0
2003,40,1,156,"H2","93",1,,,67134,0
2003,40,2,156,"H2","93",1,,,85390,0
2003,40,2,188,"H2","93",1,,,26339,0
2003,40,1,191,"H2","93",1,,,29057,0
2003,40,2,191,"H2","93",1,,,892001,0
2003,40,2,196,"H2","93",1,,,101741,0
2003,40,1,203,"H2","93",1,,,1064729,0
2003,40,2,203,"H2","93",1,,,635638,0
2003,40,1,208,"H2","93",1,,,18020,0
2003,40,2,208,"H2","93",1,,,243672,0
2003,40,2,214,"H2","93",1,,,184473,0
2003,40,2,218,"H2","93",1,,,31341,0
2003,40,2,233,"H2","93",1,,,36544,0
2003,40,2,238,"H2","93",1,,,1377,0
2003,40,1,246,"H2","93",1,,,255719,0
2003,40,2,246,"H2","93",1,,,1327380,0
2003,40,1,251,"H2","93",1,,,638601,0
2003,40,2,251,"H2","93",1,,,1892100,0
2003,40,2,266,"H2","93",1,,,168589,0
2003,40,2,268,"H2","93",1,,,11835,0
2003,40,1,276,"H2","93",1,,,25485810,0
2003,40,2,276,"H2","93",1,,,10851768,0
2003,40,2,292,"H2","93",1,,,1466,0
2003,40,1,300,"H2","93",1,,,365,0
2003,40,2,300,"H2","93",1,,,1227185,0
2003,40,2,304,"H2","93",1,,,8601,0
2003,40,2,320,"H2","93",1,,,184366,0
2003,40,2,328,"H2","93",1,,,26668,0
2003,40,1,344,"H2","93",1,,,11704,0
2003,40,2,344,"H2","93",1,,,134358,0
2003,40,1,348,"H2","93",1,,,185171,0
2003,40,2,348,"H2","93",1,,,441112,0
2003,40,2,352,"H2","93",1,,,14256,0
2003,40,2,360,"H2","93",1,,,21854,0
2003,40,1,364,"H2","93",1,,,556,0
2003,40,2,368,"H2","93",1,,,9244235,0
2003,40,2,372,"H2","93",1,,,296914,0
2003,40,1,376,"H2","93",1,,,1118045,0
2003,40,2,376,"H2","93",1,,,3651078,0
2003,40,1,381,"H2","93",1,,,2266358,0
2003,40,2,381,"H2","93",1,,,3730678,0
2003,40,2,388,"H2","93",1,,,4277,0
2003,40,1,392,"H2","93",1,,,331852,0
2003,40,2,392,"H2","93",1,,,93760,0
2003,40,2,398,"H2","93",1,,,331700,0
2003,40,2,400,"H2","93",1,,,47896,0
2003,40,2,404,"H2","93",1,,,13741,0
2003,40,1,410,"H2","93",1,,,6875,0
2003,40,2,410,"H2","93",1,,,97691,0
2003,40,2,414,"H2","93",1,,,165227,0
2003,40,2,422,"H2","93",1,,,27126,0
2003,40,2,428,"H2","93",1,,,355054,0
2003,40,2,440,"H2","93",1,,,349236,0
2003,40,2,442,"H2","93",1,,,50557,0
2003,40,2,446,"H2","93",1,,,2318,0
2003,40,2,458,"H2","93",1,,,1401010,0
2003,40,2,466,"H2","93",1,,,1579,0
2003,40,2,480,"H2","93",1,,,10597,0
2003,40,2,484,"H2","93",1,,,689801,0
2003,40,1,490,"H2","93",1,,,50534,0
2003,40,2,490,"H2","93",1,,,21490,0
2003,40,2,498,"H2","93",1,,,22264,0
2003,40,1,512,"H2","93",1,,,1725991,0
2003,40,2,512,"H2","93",1,,,3241912,0
2003,40,1,516,"H2","93",1,,,39787,0
2003,40,2,516,"H2","93",1,,,90097,0
2003,40,1,528,"H2","93",1,,,3862,0
2003,40,2,528,"H2","93",1,,,946689,0
2003,40,2,530,"H2","93",1,,,18448,0
2003,40,2,540,"H2","93",1,,,17731,0
2003,40,1,554,"H2","93",1,,,262,0
2003,40,2,554,"H2","93",1,,,479019,0
2003,40,2,558,"H2","93",1,,,28921,0
2003,40,1,579,"H2","93",1,,,2679,0
2003,40,2,579,"H2","93",1,,,270275,0
2003,40,2,585,"H2","93",1,,,3603,0
2003,40,1,586,"H2","93",1,,,239,0
2003,40,2,586,"H2","93",1,,,41776,0
2003,40,2,591,"H2","93",1,,,62060,0
2003,40,1,598,"H2","93",1,,,241,0
2003,40,2,600,"H2","93",1,,,26587,0
2003,40,1,608,"H2","93",1,,,414,0
2003,40,2,608,"H2","93",1,,,365730,0
2003,40,1,616,"H2","93",1,,,1199,0
2003,40,2,616,"H2","93",1,,,1207210,0
2003,40,1,620,"H2","93",1,,,6379,0
2003,40,2,620,"H2","93",1,,,319908,0
2003,40,2,626,"H2","93",1,,,161850,0
2003,40,1,634,"H2","93",1,,,688,0
2003,40,2,634,"H2","93",1,,,41092,0
2003,40,1,642,"H2","93",1,,,65382,0
2003,40,2,642,"H2","93",1,,,395115,0
2003,40,1,643,"H2","93",1,,,539264,0
2003,40,2,643,"H2","93",1,,,2580634,0
2003,40,2,662,"H2","93",1,,,17246,0
2003,40,2,682,"H2","93",1,,,3629897,0
2003,40,1,699,"H2","93",1,,,7776,0
2003,40,2,699,"H2","93",1,,,1048627,0
2003,40,1,702,"H2","93",1,,,85780,0
2003,40,2,702,"H2","93",1,,,3248708,0
2003,40,1,703,"H2","93",1,,,72657,0
2003,40,2,703,"H2","93",1,,,390639,0
2003,40,2,704,"H2","93",1,,,2687,0
2003,40,1,705,"H2","93",1,,,168168,0
2003,40,2,705,"H2","93",1,,,117830,0
2003,40,1,706,"H2","93",1,,,163,0
2003,40,1,710,"H2","93",1,,,3488790,0
2003,40,2,710,"H2","93",1,,,1020982,0
2003,40,1,724,"H2","93",1,,,608358,0
2003,40,2,724,"H2","93",1,,,1095461,0
2003,40,2,740,"H2","93",1,,,18865,0
2003,40,1,752,"H2","93",1,,,256312,0
2003,40,2,752,"H2","93",1,,,247751,0
2003,40,1,757,"H2","93",1,,,5393867,0
2003,40,2,757,"H2","93",1,,,3303307,0
2003,40,2,760,"H2","93",1,,,9389,0
2003,40,1,764,"H2","93",1,,,14453,0
2003,40,2,764,"H2","93",1,,,1059071,0
2003,40,1,780,"H2","93",1,,,1503,0
2003,40,2,780,"H2","93",1,,,9309,0
2003,40,1,784,"H2","93",1,,,11290,0
2003,40,2,784,"H2","93",1,,,12550979,0
2003,40,1,788,"H2","93",1,,,2125,0
2003,40,2,788,"H2","93",1,,,383771,0
2003,40,1,792,"H2","93",1,,,2489205,0
2003,40,2,792,"H2","93",1,,,53266,0
2003,40,1,804,"H2","93",1,,,4755,0
2003,40,1,807,"H2","93",1,,,4286,0
2003,40,2,807,"H2","93",1,,,31459,0
2003,40,2,818,"H2","93",1,,,3428482,0
2003,40,1,826,"H2","93",1,,,574816,0
2003,40,2,826,"H2","93",1,,,6295761,0
2003,40,1,834,"H2","93",1,,,936,0
2003,40,2,834,"H2","93",1,,,42275,0
2003,40,1,842,"H2","93",1,,,2657056,0
2003,40,2,842,"H2","93",1,,,61591052,0
2003,40,1,858,"H2","93",1,,,2085,0
2003,40,2,858,"H2","93",1,,,153678,0
2003,40,2,862,"H2","93",1,,,730245,0
2003,40,2,887,"H2","93",1,,,330961,0
2003,40,1,891,"H2","93",1,,,116029,0
2003,40,2,891,"H2","93",1,,,1034507,0
2003,44,1,0,"H2","93",1,,,347526,0
2003,44,1,124,"H2","93",1,,,195,0
2003,44,1,360,"H2","93",1,,,150,0
2003,44,1,826,"H2","93",1,,,39620,0
2003,44,1,842,"H2","93",1,,,303905,0
2003,44,1,899,"H2","93",1,,,3656,0
2003,48,1,0,"H2","93",1,,,100915,0
2003,48,2,0,"H2","93",1,,,4157,0
2003,48,1,156,"H2","93",1,,,3056,0
2003,48,1,276,"H2","93",1,,,471,0
2003,48,1,512,"H2","93",1,,,1660,0
2003,48,1,586,"H2","93",1,,,92117,0
2003,48,2,682,"H2","93",1,,,4157,0
2003,48,1,699,"H2","93",1,,,250,0
2003,48,1,710,"H2","93",1,,,899,0
2003,48,1,826,"H2","93",1,,,2463,0
2003,50,1,0,"H2","93",1,,,16953539,0
2003,50,2,0,"H2","93",1,,,389077,0
2003,50,1,40,"H2","93",1,,,175264,0
2003,50,1,50,"H2","93",1,,,30820,0
2003,50,1,156,"H2","93",1,,,1408101,0
2003,50,2,156,"H2","93",1,,,389077,0
2003,50,1,276,"H2","93",1,,,371190,0
2003,50,1,344,"H2","93",1,,,11685,0
2003,50,1,364,"H2","93",1,,,2584709,0
2003,50,1,381,"H2","93",1,,,689192,0
2003,50,1,586,"H2","93",1,,,1069476,0
2003,50,1,699,"H2","93",1,,,1914,0
2003,50,1,702,"H2","93",1,,,742,0
2003,50,1,757,"H2","93",1,,,346330,0
2003,50,1,784,"H2","93",1,,,422,0
2003,50,1,826,"H2","93",1,,,181269,0
2003,50,1,842,"H2","93",1,,,139,0
2003,50,1,899,"H2","93",1,,,10082286,0
2003,56,1,0,"H2","93",1,,,75967996,0
2003,56,2,0,"H2","93",1,,,206271504,0
2003,56,2,20,"H2","93",1,,,63109,0
2003,56,2,32,"H2","93",1,,,15534,0
2003,56,1,36,"H2","93",1,,,714477,0
2003,56,2,36,"H2","93",1,,,5822943,0
2003,56,1,40,"H2","93",1,,,802228,0
2003,56,2,40,"H2","93",1,,,1866151,0
2003,56,2,48,"H2","93",1,,,7667,0
2003,56,2,72,"H2","93",1,,,363213,0
2003,56,1,76,"H2","93",1,,,41466,0
2003,56,2,76,"H2","93",1,,,1272119,0
2003,56,1,96,"H2","93",1,,,26755,0
2003,56,2,96,"H2","93",1,,,166203,0
2003,56,1,124,"H2","93",1,,,66726,0
2003,56,2,124,"H2","93",1,,,1320070,0
2003,56,2,152,"H2","93",1,,,1182288,0
2003,56,1,156,"H2","93",1,,,491854,0
2003,56,2,191,"H2","93",1,,,4081,0
2003,56,2,196,"H2","93",1,,,19280,0
2003,56,1,203,"H2","93",1,,,455929,0
2003,56,2,203,"H2","93",1,,,135815,0
2003,56,1,208,"H2","93",1,,,64288,0
2003,56,2,208,"H2","93",1,,,750179,0
2003,56,2,214,"H2","93",1,,,24725,0
2003,56,2,218,"H2","93",1,,,73768,0
2003,56,2,222,"H2","93",1,,,70342,0
2003,56,1,246,"H2","93",1,,,5600604,0
2003,56,2,246,"H2","93",1,,,206388,0
2003,56,1,251,"H2","93",1,,,7136640,0
2003,56,2,251,"H2","93",1,,,23434004,0
2003,56,1,276,"H2","93",1,,,6474171,0
2003,56,2,276,"H2","93",1,,,5472753,0
2003,56,2,300,"H2","93",1,,,2035841,0
2003,56,1,348,"H2","93",1,,,3324,0
2003,56,2,348,"H2","93",1,,,71821,0
2003,56,2,360,"H2","93",1,,,123901,0
2003,56,1,372,"H2","93",1,,,21412,0
2003,56,2,372,"H2","93",1,,,395622,0
2003,56,1,376,"H2","93",1,,,96952,0
2003,56,1,381,"H2","93",1,,,6060735,0
2003,56,2,381,"H2","93",1,,,5384714,0
2003,56,1,392,"H2","93",1,,,9463421,0
2003,56,2,392,"H2","93",1,,,232155,0
2003,56,2,400,"H2","93",1,,,436907,0
2003,56,1,410,"H2","93",1,,,351882,0
2003,56,2,410,"H2","93",1,,,245771,0
2003,56,2,414,"H2","93",1,,,786907,0
2003,56,2,422,"H2","93",1,,,46208,0
2003,56,1,442,"H2","93",1,,,71325,0
2003,56,2,442,"H2","93",1,,,1688560,0
2003,56,2,458,"H2","93",1,,,2246899,0
2003,56,2,462,"H2","93",1,,,82968,0
2003,56,2,478,"H2","93",1,,,867728,0
2003,56,2,484,"H2","93",1,,,1266942,0
2003,56,1,490,"H2","93",1,,,930392,0
2003,56,2,490,"H2","93",1,,,441058,0
2003,56,2,512,"H2","93",1,,,1326295,0
2003,56,2,524,"H2","93",1,,,10302572,0
2003,56,1,528,"H2","93",1,,,634905,0
2003,56,2,528,"H2","93",1,,,5791368,0
2003,56,2,554,"H2","93",1,,,303693,0
2003,56,1,579,"H2","93",1,,,15844,0
2003,56,2,579,"H2","93",1,,,469581,0
2003,56,2,604,"H2","93",1,,,1869,0
2003,56,1,608,"H2","93",1,,,113090,0
2003,56,2,608,"H2","93",1,,,2158718,0
2003,56,1,616,"H2","93",1,,,90029,0
2003,56,2,616,"H2","93",1,,,189695,0
2003,56,1,620,"H2","93",1,,,7184822,0
2003,56,2,620,"H2","93",1,,,15520601,0
2003,56,2,626,"H2","93",1,,,300799,0
2003,56,1,634,"H2","93",1,,,11312,0
2003,56,2,634,"H2","93",1,,,407024,0
2003,56,1,643,"H2","93",1,,,58861,0
2003,56,2,643,"H2","93",1,,,6731,0
2003,56,2,682,"H2","93",1,,,3593311,0
2003,56,1,699,"H2","93",1,,,7919,0
2003,56,2,702,"H2","93",1,,,1191,0
2003,56,2,705,"H2","93",1,,,216399,0
2003,56,1,710,"H2","93",1,,,382026,0
2003,56,2,710,"H2","93",1,,,34375,0
2003,56,1,724,"H2","93",1,,,2377006,0
2003,56,2,724,"H2","93",1,,,2013683,0
2003,56,1,752,"H2","93",1,,,212785,0
2003,56,2,752,"H2","93",1,,,624547,0
2003,56,1,757,"H2","93",1,,,1704757,0
2003,56,2,757,"H2","93",1,,,1016131,0
2003,56,2,764,"H2","93",1,,,175347,0
2003,56,1,784,"H2","93",1,,,183276,0
2003,56,2,784,"H2","93",1,,,1922371,0
2003,56,1,788,"H2","93",1,,,63632,0
2003,56,2,788,"H2","93",1,,,60211,0
2003,56,1,792,"H2","93",1,,,51541,0
2003,56,2,792,"H2","93",1,,,557738,0
2003,56,2,804,"H2","93",1,,,8181,0
2003,56,1,826,"H2","93",1,,,2677547,0
2003,56,2,826,"H2","93",1,,,26285921,0
2003,56,1,839,"H2","93",1,,,15345478,0
2003,56,2,839,"H2","93",1,,,61763486,0
2003,56,1,842,"H2","93",1,,,5972363,0
2003,56,2,842,"H2","93",1,,,8688920,0
2003,56,2,862,"H2","93",1,,,3906113,0
2003,56,1,891,"H2","93",1,,,6222,0
2003,68,1,0,"H2","93",1,,,981475,0
2003,68,1,32,"H2","93",1,,,97000,0
2003,68,1,76,"H2","93",1,,,80861,0
2003,68,1,156,"H2","93",1,,,2650,0
2003,68,1,203,"H2","93",1,,,13267,0
2003,68,1,251,"H2","93",1,,,520,0
2003,68,1,276,"H2","93",1,,,42120,0
2003,68,1,381,"H2","93",1,,,168111,0
2003,68,1,410,"H2","93",1,,,11550,0
2003,68,1,484,"H2","93",1,,,76020,0
2003,68,1,490,"H2","93",1,,,12997,0
2003,68,1,608,"H2","93",1,,,66976,0
2003,68,1,643,"H2","93",1,,,38597,0
2003,68,1,724,"H2","93",1,,,299919,0
2003,68,1,842,"H2","93",1,,,69655,0
2003,68,1,899,"H2","93",1,,,1232,0
2003,70,1,0,"H2","93",1,,,2141563,0
2003,70,2,0,"H2","93",1,,,9107180,0
2003,70,2,4,"H2","93",1,,,109812,0
2003,70,1,40,"H2","93",1,,,386862,0
2003,70,2,40,"H2","93",1,,,633995,0
2003,70,2,48,"H2","93",1,,,6351,0
2003,70,1,70,"H2","93",1,,,39066,0
2003,70,2,100,"H2","93",1,,,2270089,0
2003,70,2,124,"H2","93",1,,,205512,0
2003,70,1,191,"H2","93",1,,,20099,0
2003,70,2,191,"H2","93",1,,,69228,0
2003,70,2,251,"H2","93",1,,,22774,0
2003,70,1,276,"H2","93",1,,,20952,0
2003,70,2,276,"H2","93",1,,,1735116,0
2003,70,2,348,"H2","93",1,,,310786,0
2003,70,2,372,"H2","93",1,,,319,0
2003,70,1,381,"H2","93",1,,,231715,0
2003,70,2,381,"H2","93",1,,,31637,0
2003,70,2,414,"H2","93",1,,,143318,0
2003,70,2,524,"H2","93",1,,,413580,0
2003,70,1,643,"H2","93",1,,,202543,0
2003,70,2,705,"H2","93",1,,,49017,0
2003,70,1,752,"H2","93",1,,,13306,0
2003,70,1,757,"H2","93",1,,,82889,0
2003,70,2,757,"H2","93",1,,,4666,0
2003,70,1,792,"H2","93",1,,,43320,0
2003,70,2,792,"H2","93",1,,,533987,0
2003,70,1,807,"H2","93",1,,,277,0
2003,70,2,826,"H2","93",1,,,680536,0
2003,70,1,842,"H2","93",1,,,72490,0
2003,70,2,842,"H2","93",1,,,823481,0
2003,70,2,891,"H2","93",1,,,666713,0
2003,70,1,899,"H2","93",1,,,1028044,0
2003,70,2,899,"H2","93",1,,,396263,0
2003,76,1,0,"H2","93",1,,,5586247,0
2003,76,2,0,"H2","93",1,,,94611860,0
2003,76,2,12,"H2","93",1,,,1425433,0
2003,76,1,32,"H2","93",1,,,124070,0
2003,76,2,32,"H2","93",1,,,2764666,0
2003,76,2,36,"H2","93",1,,,318148,0
2003,76,1,40,"H2","93",1,,,115810,0
2003,76,2,52,"H2","93",1,,,52100,0
2003,76,1,56,"H2","93",1,,,36205,0
2003,76,2,56,"H2","93",1,,,1664351,0
2003,76,2,68,"H2","93",1,,,1668460,0
2003,76,1,124,"H2","93",1,,,177133,0
2003,76,2,124,"H2","93",1,,,222623,0
2003,76,2,144,"H2","93",1,,,25,0
2003,76,1,152,"H2","93",1,,,496020,0
2003,76,2,152,"H2","93",1,,,1752112,0
2003,76,1,156,"H2","93",1,,,94641,0
2003,76,2,170,"H2","93",1,,,11160815,0
2003,76,2,188,"H2","93",1,,,1158,0
2003,76,2,196,"H2","93",1,,,210,0
2003,76,2,214,"H2","93",1,,,286651,0
2003,76,2,218,"H2","93",1,,,281434,0
2003,76,2,233,"H2","93",1,,,45832,0
2003,76,2,246,"H2","93",1,,,88515,0
2003,76,1,251,"H2","93",1,,,921770,0
